file_path,file_name,file_suffix,scene_index,scene_name,size_z,z_step_um,z_start_um,z_end_um,z_range_method,error
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_4_Multichannel Z-Stack_20251205_165_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,307.650244155527,312.00024415552707,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_4_Multichannel Z-Stack_20251205_165_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_5_Multichannel Z-Stack_20251205_166_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,309.05413843618385,313.40413843618387,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_5_Multichannel Z-Stack_20251205_166_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_6_Multichannel Z-Stack_20251205_167_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",57,,309.70413233229567,318.10413233229565,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_6_Multichannel Z-Stack_20251205_167_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_7_Multichannel Z-Stack_20251205_168_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",51,,312.40477934444243,319.90477934444243,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_7_Multichannel Z-Stack_20251205_168_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_8_Multichannel Z-Stack_20251205_169_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",73,,313.10282610022585,323.90282610022587,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_8_Multichannel Z-Stack_20251205_169_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_9_Multichannel Z-Stack_20251205_170_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",33,,322.0021729841909,326.8021729841909,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_9_Multichannel Z-Stack_20251205_170_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_9_Multichannel Z-Stack_20251205_171_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",103,,313.30281999633763,328.60281999633764,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h10uM_WO_24hod_9_Multichannel Z-Stack_20251205_171_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_10_Multichannel Z-Stack_20251205_161_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",65,,296.6015503875969,306.2015503875969,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_10_Multichannel Z-Stack_20251205_161_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_1_Multichannel Z-Stack_20251205_151_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,272.3061344076177,276.5061344076177,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_1_Multichannel Z-Stack_20251205_151_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_2_Multichannel Z-Stack_20251205_152_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,273.7002868827443,279.1002868827443,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_2_Multichannel Z-Stack_20251205_152_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_2_Multichannel Z-Stack_20251205_153_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",45,,276.10158090703777,282.7015809070378,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_2_Multichannel Z-Stack_20251205_153_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_3_Multichannel Z-Stack_20251205_154_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,279.804175059513,285.2041750595129,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_3_Multichannel Z-Stack_20251205_154_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_4_Multichannel Z-Stack_20251205_155_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,283.5554690838064,288.8054690838064,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_4_Multichannel Z-Stack_20251205_155_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_5_Multichannel Z-Stack_20251205_156_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,286.10676310809987,292.4067631080999,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_5_Multichannel Z-Stack_20251205_156_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_6_Multichannel Z-Stack_20251205_157_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,287.5587102484282,293.1087102484282,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_6_Multichannel Z-Stack_20251205_157_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_7_Multichannel Z-Stack_20251205_158_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",59,,290.20740401635845,298.90740401635844,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_7_Multichannel Z-Stack_20251205_158_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_8_Multichannel Z-Stack_20251205_159_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,298.10999816883356,301.40999816883357,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_8_Multichannel Z-Stack_20251205_159_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_9_Multichannel Z-Stack_20251205_160_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,300.05090337545016,304.4009033754502,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI1h1uM_WO_9_Multichannel Z-Stack_20251205_160_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_10_Multichannel Z-Stack_20251205_183_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,272.354834279436,277.604834279436,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_10_Multichannel Z-Stack_20251205_183_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_1_Multichannel Z-Stack_20251205_173_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,248.2594121955686,252.60941219556858,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_1_Multichannel Z-Stack_20251205_173_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_2_Multichannel Z-Stack_20251205_174_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",19,,251.80161753036685,254.50161753036684,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_2_Multichannel Z-Stack_20251205_174_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_3_Multichannel Z-Stack_20251205_175_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,253.9029115546603,258.1029115546603,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_3_Multichannel Z-Stack_20251205_175_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_4_Multichannel Z-Stack_20251205_176_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,255.3068058353171,259.5068058353171,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_4_Multichannel Z-Stack_20251205_176_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_5_Multichannel Z-Stack_20251205_177_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,256.70095831044375,262.10095831044373,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_5_Multichannel Z-Stack_20251205_177_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_6_Multichannel Z-Stack_20251205_178_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",35,,260.20549960324723,265.30549960324726,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_6_Multichannel Z-Stack_20251205_178_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_7_Multichannel Z-Stack_20251205_179_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,264.50809375572237,267.8080937557224,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_7_Multichannel Z-Stack_20251205_179_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_7_Multichannel Z-Stack_20251205_180_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,265.8541933711774,271.1041933711774,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_7_Multichannel Z-Stack_20251205_180_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_8_Multichannel Z-Stack_20251205_181_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,267.30678752365253,273.60678752365254,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_8_Multichannel Z-Stack_20251205_181_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_9_Multichannel Z-Stack_20251205_182_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,271.70093999877923,276.20093999877923,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_01uM_24hod_9_Multichannel Z-Stack_20251205_182_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_10_Multichannel Z-Stack_20251205_205_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",44,,341.25798998962347,347.70798998962346,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_10_Multichannel Z-Stack_20251205_205_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_1_Multichannel Z-Stack_20251205_194_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",15,,309.10673869254714,311.20673869254716,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_1_Multichannel Z-Stack_20251205_194_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_1A_Multichannel Z-Stack_20251205_195_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",79,,302.4060855765122,314.1060855765122,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_1A_Multichannel Z-Stack_20251205_195_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_2A_Multichannel Z-Stack_20251205_196_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",66,,308.35413233229565,318.10413233229565,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_2A_Multichannel Z-Stack_20251205_196_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_3A_Multichannel Z-Stack_20251205_197_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",58,,312.85023194775073,321.40023194775074,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_3A_Multichannel Z-Stack_20251205_197_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_4_Multichannel Z-Stack_20251205_198_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",51,,316.40282610022587,323.90282610022587,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_4_Multichannel Z-Stack_20251205_198_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_5_Multichannel Z-Stack_20251205_199_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",50,,320.15412012451924,327.5041201245193,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_5_Multichannel Z-Stack_20251205_199_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_6_Multichannel Z-Stack_20251205_200_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",53,,323.7021668803027,331.50216688030275,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_6_Multichannel Z-Stack_20251205_200_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_6_Multichannel Z-Stack_20251205_201_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",44,,328.6534609045962,335.1034609045962,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_6_Multichannel Z-Stack_20251205_201_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_7_Multichannel Z-Stack_20251205_202_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",51,,329.404107916743,336.904107916743,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_7_Multichannel Z-Stack_20251205_202_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_8_Multichannel Z-Stack_20251205_203_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",73,,330.1021546725264,340.9021546725264,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_8_Multichannel Z-Stack_20251205_203_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_9_Multichannel Z-Stack_20251205_204_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",66,,334.3566959653299,344.1066959653299,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_10uM_24hod_9_Multichannel Z-Stack_20251205_204_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_10_Multichannel Z-Stack_20251205_193_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,300.801550387597,306.2015503875969,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_10_Multichannel Z-Stack_20251205_193_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_1_Multichannel Z-Stack_20251205_184_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,274.7074284319111,280.1074284319111,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_1_Multichannel Z-Stack_20251205_184_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_2_Multichannel Z-Stack_20251205_185_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",50,,275.35158090703777,282.7015809070378,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_2_Multichannel Z-Stack_20251205_185_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_3_Multichannel Z-Stack_20251205_186_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,280.75287493133123,286.30287493133125,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_3_Multichannel Z-Stack_20251205_186_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_4_Multichannel Z-Stack_20251205_187_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",44,,283.45416895562477,289.90416895562475,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_4_Multichannel Z-Stack_20251205_187_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_5_Multichannel Z-Stack_20251205_188_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,287.00676310809996,292.4067631080999,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_5_Multichannel Z-Stack_20251205_188_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_6_Multichannel Z-Stack_20251205_189_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,289.6009155832266,295.0009155832266,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_6_Multichannel Z-Stack_20251205_189_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_7_Multichannel Z-Stack_20251205_190_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,291.95350973570163,297.5035097357017,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_7_Multichannel Z-Stack_20251205_190_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_8_Multichannel Z-Stack_20251205_191_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,295.5548037599951,301.1048037599951,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_8_Multichannel Z-Stack_20251205_191_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_9_Multichannel Z-Stack_20251205_192_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,298.20739791247024,303.6073979124702,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251205\_5_PSI_1uM_24hod_9_Multichannel Z-Stack_20251205_192_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_10_Multichannel Z-Stack_20251208_219.vsi,5_KONTROLA_WO_48hod_10_Multichannel Z-Stack_20251208_219.vsi,.vsi,0,"C488, C561, C640",58,,249.85810596349876,258.40810596349877,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_10_Multichannel Z-Stack_20251208_219.vsi,5_KONTROLA_WO_48hod_10_Multichannel Z-Stack_20251208_219.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_1_Multichannel Z-Stack_20251208_209.vsi,5_KONTROLA_WO_48hod_1_Multichannel Z-Stack_20251208_209.vsi,.vsi,0,"C488, C561, C640",30,,234.1594305072331,238.5094305072331,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_1_Multichannel Z-Stack_20251208_209.vsi,5_KONTROLA_WO_48hod_1_Multichannel Z-Stack_20251208_209.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_1A_Multichannel Z-Stack_20251208_210.vsi,5_KONTROLA_WO_48hod_1A_Multichannel Z-Stack_20251208_210.vsi,.vsi,0,"C488, C561, C640",29,,236.50683025086985,240.70683025086984,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_1A_Multichannel Z-Stack_20251208_210.vsi,5_KONTROLA_WO_48hod_1A_Multichannel Z-Stack_20251208_210.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_2_Multichannel Z-Stack_20251208_211.vsi,5_KONTROLA_WO_48hod_2_Multichannel Z-Stack_20251208_211.vsi,.vsi,0,"C488, C561, C640",31,,238.70942440334497,243.20942440334497,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_2_Multichannel Z-Stack_20251208_211.vsi,5_KONTROLA_WO_48hod_2_Multichannel Z-Stack_20251208_211.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_3_Multichannel Z-Stack_20251208_212.vsi,5_KONTROLA_WO_48hod_3_Multichannel Z-Stack_20251208_212.vsi,.vsi,0,"C488, C561, C640",29,,241.20682414698166,245.40682414698162,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251208\5_KONTROLA_WO_48hod_3_Multichannel Z-Stack_20251208_212.vsi,5_KONTROLA_WO_48hod_3_Multichannel Z-Stack_20251208_212.vsi,.vsi,1,macro image,1,,,,unavailable,
